tweet_id,retweet_count,favorite_count
667171260800061440,72,185
667165590075940865,957,2350
667160273090932737,50,214
667152164079423490,14518,41870
667138269671505920,1846,3945
667119796878725120,105,282
667090893657276420,104,282
667073648344346624,103,345
667070482143944705,12,71
667065535570550784,40,141
667062181243039745,45,189
667044094246576128,43,161
667012601033924608,185,388
666996132027977728,78,212
666983947667116034,838,2219
666837028449972224,464,689
666835007768551424,64,180
666826780179869698,78,218
666817836334096384,208,435
666804364988780544,78,202
666786068205871104,407,646
666781792255496192,167,321
666776908487630848,148,299
666739327293083650,59,204
666701168228331520,181,368
666691418707132416,41,159
666649482315059201,520,983
666644823164719104,68,206
666454714377183233,177,438
666447344410484738,19,88
666437273139982337,40,106
666435652385423360,41,135
666430724426358785,159,270
666428276349472768,66,137
666421158376562688,90,266
666418789513326592,39,103
666411507551481857,258,367
666407126856765440,30,93
666396247373291520,67,145
666373753744588802,73,159
666362758909284353,463,642
666353288456101888,56,175
666345417576210432,121,235
666337882303524864,79,165
666293911632134144,287,419
666287406224695296,55,120
666273097616637952,66,151
666268910803644416,38,98
666104133288665088,5424,12671
666102155909144576,11,64
666099513787052032,53,134
666094000022159362,63,139
666082916733198337,37,91
666073100786774016,129,272
666071193221509120,50,126
666063827256086533,180,391
666058600524156928,47,99
666057090499244032,111,244
666055525042405380,195,363
666051853826850816,693,1013
666050758794694657,50,113
666049248165822465,36,87
666044226329800704,114,246
666033412701032449,36,98
666029285002620928,39,111
666020888022790149,418,2250
